annee;mois;jour;heure;val_PM10;VV10.x;VV10.y;PM10_modele
2016;7;22;7;46;2.34;1;21.5
2016;7;22;8;36;2.98;1.77;19.2
2016;7;22;9;40;3.57;1.43;17.9
2016;7;22;10;35;5.64;3.78;16.7
2016;7;22;11;0;0;0;0
2016;7;22;12;0;0;0;0
2016;7;22;13;0;0;0;0
2016;7;22;14;0;0;0;0
2016;7;22;15;0;0;0;0
2016;7;22;16;0;0;0;0
2016;7;22;17;0;0;0;0
2016;7;22;18;0;0;0;0
2016;7;22;19;0;0;0;0
2016;7;22;20;0;0;0;0
2016;7;22;21;0;0;0;0
2016;7;22;22;0;0;0;0
2016;7;22;23;0;0;0;0
2016;7;23;0;0;0;0;0
2016;7;23;1;0;0;0;0
2016;7;23;2;0;0;0;0
2016;7;23;3;0;0;0;0
2016;7;23;4;0;0;0;0
2016;7;23;5;0;0;0;0
2016;7;23;6;0;0;0;0
2016;7;23;7;0;0;0;0
2016;7;23;8;0;0;0;0
2016;7;23;9;0;0;0;0
2016;7;23;10;0;0;0;0
2016;7;23;11;0;0;0;0
2016;7;23;12;0;0;0;0
2016;7;23;13;0;0;0;0
2016;7;23;14;0;0;0;0
2016;7;23;15;0;0;0;0
2016;7;23;16;0;0;0;0
2016;7;23;17;0;0;0;0
2016;7;23;18;0;0;0;0
2016;7;23;19;0;0;0;0
2016;7;23;20;0;0;0;0
2016;7;23;21;0;0;0;0
2016;7;23;22;0;0;0;0
2016;7;23;23;0;0;0;0
2016;7;24;0;0;0;0;0
2016;7;24;1;0;0;0;0
2016;7;24;2;0;0;0;0
2016;7;24;3;0;0;0;0
2016;7;24;4;0;0;0;0
2016;7;24;5;0;0;0;0
2016;7;24;6;0;0;0;0
2016;7;24;7;0;0;0;0
2016;7;24;8;0;0;0;0
2016;7;24;9;0;0;0;0
2016;7;24;10;0;0;0;0
2016;7;24;11;0;0;0;0
2016;7;24;12;0;0;0;0
2016;7;24;13;0;0;0;0
2016;7;24;14;0;0;0;0
2016;7;24;15;0;0;0;0
2016;7;24;16;0;0;0;0
2016;7;24;17;0;0;0;0
2016;7;24;18;0;0;0;0
2016;7;24;19;0;0;0;0
2016;7;24;20;0;0;0;0
2016;7;24;21;0;0;0;0
2016;7;24;22;0;0;0;0
2016;7;24;23;0;0;0;0
2016;7;25;0;0;0;0;0
2016;7;25;1;0;0;0;0
2016;7;25;2;0;0;0;0
2016;7;25;3;0;0;0;0
2016;7;25;4;0;0;0;0
2016;7;25;5;0;0;0;0
2016;7;25;6;0;0;0;0
2016;7;25;7;0;0;0;0
2016;7;25;8;0;0;0;0
2016;7;25;9;0;0;0;0
2016;7;25;10;0;0;0;0
2016;7;25;11;0;0;0;0
2016;7;25;12;0;0;0;0
2016;7;25;13;0;0;0;0
2016;7;25;14;0;0;0;0
2016;7;25;15;0;0;0;0
2016;7;25;16;0;0;0;0
2016;7;25;17;42;6.14;6.04;13.8
2016;7;25;18;41;6.47;6.75;13.6
2016;7;25;19;35;5.47;6.75;13.3
2016;7;25;20;21;4.9;6.5;13.8
2016;7;25;21;17;5.43;6.22;13.9
2016;7;25;22;11;5.83;6.1;13.4
2016;7;25;23;15;6.05;6.06;12.3
2016;7;26;0;46;5.63;5.12;15.8
2016;7;26;1;22;6.76;5.21;12.4
2016;7;26;2;24;6.68;4.95;14.6
2016;7;26;3;17;5.88;4.59;17.6
2016;7;26;4;15;5.55;4.67;19.5
2016;7;26;5;19;5.87;4.35;10.7
2016;7;26;6;28;5.62;4.25;10.1
2016;7;26;7;47;5;4.14;9.8
2016;7;26;8;29;4.67;5.59;9.3
2016;7;26;9;36;5.15;5.83;8.9
2016;7;26;10;35;5.58;6.41;8.3
2016;7;26;11;54;6.41;6.57;8.2
2016;7;26;12;39;7.58;7.35;8.5
2016;7;26;13;38;8.4;7.64;9.1
2016;7;26;14;51;8.3;8.11;9.5
2016;7;26;15;24;8.03;8.68;9.2
2016;7;26;16;26;8.26;9.06;8.9
2016;7;26;17;41;8.16;8.59;8.6
2016;7;26;18;20;7.56;8.13;8.4
2016;7;26;19;20;7.32;7.23;8.7
2016;7;26;20;13;7.07;6.83;9
2016;7;26;21;7;6.6;6.59;8.9
2016;7;26;22;14;6.38;6.46;8.5
2016;7;26;23;11;6.56;6.39;8.1
2016;7;27;0;20;6.73;5.42;20
2016;7;27;1;19;6.75;5.52;19.5
2016;7;27;2;8;6.26;5.38;19.6
2016;7;27;3;10;6.35;5.32;20
2016;7;27;4;18;6.37;5.38;20.5
2016;7;27;5;21;5.89;5.49;10.1
